url,location,latitude,longitude,postalCode,walkScore,propertyType,style,yearBuilt,bedrooms,bathrooms,parking,garage,lotDepth,lotFrontage,price
https://www.zolo.ca/ottawa-real-estate/410-levis-avenue,"410+Levis+Avenue,Vanier+Ottawa",45.4359222,-75.6522267,,73,Multi-family,,,,0,,,,,"699,000"
https://www.zolo.ca/ottawa-real-estate/199-kent-street/401,"401+-+199+Kent+Street,Centre+Town+Ottawa",45.4119885,-75.6960191,K2P 2K8,97,Residential,Apartment,1986,1,1,1,1,0,0,"269,900"
https://www.zolo.ca/ottawa-real-estate/466-cole-avenue,"466+Cole+Avenue,Highland+Park+-+Westboro+Ottawa",45.3884266,-75.7567583,K2A 2A9,72,Residential,Detached,1947,3,2,1,0,32.44,10.05,"865,000"
https://www.zolo.ca/ottawa-real-estate/37-sunnycrest-drive,"37+Sunnycrest+Drive,Fisher+Heights+Ottawa",45.3686631,-75.721417,K2E 5Y4,37,Residential,Detached,1950,5,3,4,0,33.53,21.34,"519,900"
https://www.zolo.ca/ottawa-real-estate/1591-apeldoorn-avenue,"1591+Apeldoorn+Avenue,Carleton+Heights+Ottawa",45.3617699,-75.7051266,K2C 1V4,41,Residential,Detached,1950,4,3,5,2,48.98,18.29,"650,000"
https://www.zolo.ca/ottawa-real-estate/51-cortleigh-drive,"51+Cortleigh+Drive,Hearts+Desire/barrhaven+Ottawa",45.2642181,-75.7142762,K2J 3Z8,13,Residential,Detached,1990,3,3,8,2,48.87,23.61,"989,900"
https://www.zolo.ca/ottawa-real-estate/4126-navan-road,"4126+Navan+Road,Ottawa",45.4218236,-75.4687978,K4B 1H9,1,Residential,Detached,1994,6,4,8,0,89.28,31.66,"710,000"
https://www.zolo.ca/ottawa-real-estate/1099-cadboro-road/106,"106+-+1099+Cadboro+Road,Carson+Grove+Ottawa",45.4321732,-75.621373,,57,Single Family,,1987,2,1,,,,,"234,900"
https://www.zolo.ca/ottawa-real-estate/129-acacia-avenue,"129+Acacia+Avenue,Lindenlea+Ottawa",45.445977,-75.6730708,K1M 0R2,69,Residential,Detached,1940,4,4,4,0,29.69,14.1,"1,250,000"
https://www.zolo.ca/ottawa-real-estate/1709-meadowbrook-road,"1709+Meadowbrook+Road,Pineview+Ottawa",45.4255514,-75.6060747,K1B 4W6,44,Residential,Row Unit,1977,4,2,1,0,0,0,"259,900"
https://www.zolo.ca/ottawa-real-estate/1953-campeau-drive,"1953+Campeau+Drive,Ottawa",45.3220858,-75.8918789,K2K 0A2,38,Residential,Stacked,2006,2,2,3,1,0,0,"349,900"
https://www.zolo.ca/ottawa-real-estate/99-holland-avenue/602,"602+-+99+Holland+Avenue,Hintonburg+Ottawa",45.4003674,-75.7319648,K1Y 0Y1,92,Residential,Apartment,1988,2,2,1,1,0,0,"430,000"
https://www.zolo.ca/ottawa-real-estate/8-byers-court,"8+Byers+Court,Fallowfield+Ottawa",45.2635295,-75.8189396,K2R 1C7,1,Residential,Detached,1997,5,4,8,2,85.49,18.77,"1,475,000"
https://www.zolo.ca/ottawa-real-estate/120-darlington-private/301,"301+-+120+Darlington+Private,Ottawa",45.3530896,-75.6690536,K1V 0X5,38,Residential,Apartment,1994,2,2,2,2,0,0,"658,800"
https://www.zolo.ca/ottawa-real-estate/318-lorry-greenberg-drive/404,"404+-+318+Lorry+Greenberg+Drive,Greenboro+Ottawa",45.3634781,-75.6334131,K1T 2R5,26,Residential,Apartment,1990,2,1,1,0,0,0,"240,000"
https://www.zolo.ca/ottawa-real-estate/149-andre-audet-avenue,"149+Andre+Audet+Avenue,Halfmoon+Bay+Ottawa",45.2441087,-75.7330458,K2J 5Z4,3,Residential,Detached,2014,3,3,3,1,27,10.36,"599,092"
https://www.zolo.ca/ottawa-real-estate/88-forest-hill-avenue,"88+Forest+Hill+Avenue,Hogs+Back+Ottawa",45.3734443,-75.7066077,K2C 1P6,38,Residential,Detached,2019,3,3,8,2,57.61,30.97,"1,498,000"
https://www.zolo.ca/ottawa-real-estate/2051-stonehenge-crescent,"2051+Stonehenge+Crescent,Pineview+Ottawa",45.420773,-75.5983905,K1B 4N7,43,Residential,Row Unit,1976,3,3,1,0,0,0,"319,900"
https://www.zolo.ca/ottawa-real-estate/146-salter-crescent,"146+Salter+Crescent,Beaverbrook+Ottawa",45.3238442,-75.8900047,K2K 1Y8,34,Residential,Row Unit,1975,3,2,1,0,0,0,"299,000"
https://www.zolo.ca/ottawa-real-estate/320-miwate-private/207,"207+-+320+Miwate+Private,Zibi+Ottawa",45.423376,-75.717421,K1R 6K8,38,Residential,Apartment,2020,2,2,1,1,0,0,"750,000"
https://www.zolo.ca/ottawa-real-estate/1082-burgundy-lane,"1082+Burgundy+Lane,Ottawa",45.4682698,-75.5510342,K1C 2M8,9,Residential,Semi Detached,1981,3,2,2,0,31.27,7.7,"370,000"
https://www.zolo.ca/ottawa-real-estate/72-branthaven-street,"72+Branthaven+Street,Avalon+Ottawa",45.4495306,-75.4800652,K4A 0G9,35,Residential,Detached,2011,6,4,6,2,48.16,11.59,"969,000"
https://www.zolo.ca/ottawa-real-estate/200-inlet-private/805,"805+-+200+Inlet+Private,Ottawa",45.4999212,-75.4790206,K4A 5H3,3,Residential,Apartment,2019,1,1,1,1,0,0,"444,900"
https://www.zolo.ca/ottawa-real-estate/2445-lookout-drive,"2445+Lookout+Drive,Ottawa",45.5112108,-75.4082312,K4B 1B7,2,Residential,Detached,1994,5,2,7,1,36.88,46.33,"649,999"
https://www.zolo.ca/ottawa-real-estate/2336-alta-vista-drive,"2336+Alta+Vista+Drive,Alta+Vista+Ottawa",45.3841025,-75.6627133,K1H 7M7,64,Residential,Detached,1957,3,2,4,1,36.58,18.29,"650,000"
https://www.zolo.ca/ottawa-real-estate/110-cartier-street,"110+Cartier+Street,Golden+Triangle+Ottawa",45.4164826,-75.6867659,K2P 1K3,89,Residential,Detached,1920,9,3,5,0,18.29,19.51,"849,900"
https://www.zolo.ca/ottawa-real-estate/96-jolliet-avenue,"96+Jolliet+Avenue,Vanier+Ottawa",45.4424514,-75.6666239,K1L 5H2,67,Multifamily,,1956,,,6,1,30.48,12.19,"375,000"
https://www.zolo.ca/ottawa-real-estate/514-labrador-crescent,"514+Labrador+Crescent,Findlay+Creek+Ottawa",45.3147227,-75.5910759,K1T 0R4,33,Residential,Row Unit,2018,2,3,3,1,15,6.5,"499,900"
https://www.zolo.ca/ottawa-real-estate/3485-mccarthy-road,"3485+Mccarthy+Road,Hunt+Club+Ottawa",45.3398302,-75.6865503,K1V 8Z9,47,Residential,Row Unit,1976,3,2,1,0,0,0,"280,000"
https://www.zolo.ca/ottawa-real-estate/37-fieldberry-private,"37+Fieldberry+Private,Stonnebridge+Ottawa",45.2607977,-75.7294595,K2J 5E8,7,Residential,Row Unit,2002,3,3,2,1,31.54,6,"499,000"
https://www.zolo.ca/ottawa-real-estate/401-golden-avenue/704,"704+-+401+Golden+Avenue,Westboro+Ottawa",45.3805303,-75.7529516,K2A 1H4,75,Residential,Apartment,2009,1,1,1,1,0,0,"409,900"
https://www.zolo.ca/ottawa-real-estate/9088-mitch-owens-road,"9088+Mitch+Owens+Road,Edwards+Ottawa",45.329804,-75.449248,K0A 1V0,1,Residential,Detached,1996,4,3,8,2,81.78,41.58,"625,000"
https://www.zolo.ca/ottawa-real-estate/200-rideau-street/401,"401+-+200+Rideau+Street,Byward+Market+Ottawa",45.4305613,-75.6819876,K1N 5Y1,97,Residential,Apartment,2008,2,2,1,1,0,0,"479,000"
https://www.zolo.ca/ottawa-real-estate/199-kent-street/505,"505+-+199+Kent+Street,Centre+Town+Ottawa",45.4098421,-75.6943687,K2P 2K8,97,Residential,Apartment,1986,2,1,1,1,0,0,"358,000"
https://www.zolo.ca/ottawa-real-estate/1679-orford-crescent,"1679+Orford+Crescent,Fallingbrook+Ottawa",45.4735192,-75.4887262,K4A 1V6,56,Residential,Detached,1985,5,4,4,2,30.48,15.24,"589,000"
https://www.zolo.ca/ottawa-real-estate/102-overberg-way,"102+Overberg+Way,Emerald+Meadows+Trailwest+Ottawa",45.2730266,-75.8648425,K2S 0V8,28,Residential,Row Unit,2016,3,3,2,1,26.01,6.1,"519,000"
https://www.zolo.ca/ottawa-real-estate/45-holland-avenue/518,"518+-+45+Holland+Avenue,Ottawa",45.4021017,-75.7329317,K1Y 4S3,91,Residential,Apartment,1989,1,1,0,0,0,0,"319,900"
https://www.zolo.ca/ottawa-real-estate/51-pennard-way,"51+Pennard+Way,Hunt+Club+Park-greenboro+Ottawa",45.3676922,-75.634372,K1T 4C1,17,Residential,Row Unit,2002,3,3,3,1,32,6.01,"499,900"
https://www.zolo.ca/ottawa-real-estate/1525-goth-avenue,"1525+Goth+Avenue,Blossom+Park+Ottawa",45.3476168,-75.6336899,K1T 1E3,38,Residential,Detached,1985,4,3,8,2,46.92,22.94,"599,999"
https://www.zolo.ca/ottawa-real-estate/6-hawley-crescent,"6+Hawley+Crescent,Bridlewood+Ottawa",45.2918758,-75.8684678,K2M 1T1,48,Residential,Detached,1987,3,2,2,1,45.35,11.15,"549,000"
https://www.zolo.ca/ottawa-real-estate/7399-rideau-valley-drive-south,"7399+Rideau+Valley+Drive,Kars+Ottawa",45.1079785,-75.6228569,K0A 2E0,1,Residential,Detached,1954,2,1,6,0,0,30.48,"389,000"
https://www.zolo.ca/ottawa-real-estate/307-mykonos-crescent,"307+Mykonos+Crescent,Stittsville+(north)+Ottawa",45.2848028,-75.927942,K2S 0P1,11,Residential,Row Unit,2015,2,3,2,1,14.61,8.05,"399,000"
https://www.zolo.ca/ottawa-real-estate/180-york-street/1004,"1004+-+180+York+Street,Byward+Market+Ottawa",45.4296856,-75.6885901,K1N 1J6,97,Residential,Apartment,2004,1,1,0,0,0,0,"339,900"
https://www.zolo.ca/ottawa-real-estate/51-hawktree-ridge,"51+Hawktree+Ridge,Stonebridge+Ottawa",45.2520901,-75.7191509,K2J 5N7,6,Residential,Detached,2004,4,5,4,2,35.86,18.92,"949,900"
https://www.zolo.ca/ottawa-real-estate/121-post-road,"121+Post+Road,Glencairn+/+Hazeldean+Ottawa",45.2956688,-75.8775234,K2L 1L1,48,Residential,Detached,,4,2,3,1,30.48,19.81,"499,000"
https://www.zolo.ca/ottawa-real-estate/2301-relin-way,"2301+Relin+Way,North+Gower+Ottawa",45.1282586,-75.7090878,K0A 2Y0,28,Residential,Detached,1987,3,3,6,2,70.1,33.53,"574,900"
https://www.zolo.ca/ottawa-real-estate/770-chapman-mills-drive/d,"D+-+770+Chapman+Mills+Drive,Chapman+Mills+Ottawa",45.2686607,-75.7340056,K2J 3V2,31,Residential,Stacked,2012,3,3,1,1,0,0,"399,000"
https://www.zolo.ca/ottawa-real-estate/1512-walkley-road/141,"141+-+1512+Walkley+Road,Heron+Gate+Ottawa",45.3753509,-75.6487714,K1V 2G5,56,Residential,Stacked,2007,2,2,1,0,0,0,"299,900"
https://www.zolo.ca/ottawa-real-estate/3420-southgate-road,"3420+Southgate+Road,Southkeys+Ottawa",45.3555908,-75.6486836,K1V 9P9,70,Residential,Row Unit,1978,3,2,1,0,0,0,"274,900"
https://www.zolo.ca/ottawa-real-estate/234-rideau-street/1704,"1704+-+234+Rideau+Street,Sandy+Hill+Ottawa",45.4276049,-75.6876874,K1N 0A9,96,Residential,Apartment,2011,2,2,1,1,0,0,"524,900"
https://www.zolo.ca/ottawa-real-estate/246-cityview-crescent,"246+Cityview+Crescent,Royal+Ridge+Ottawa",45.4869498,-75.4751705,K4A 0T9,26,Residential,Row Unit,2011,3,3,3,1,28.5,6.1,"499,880"
https://www.zolo.ca/ottawa-real-estate/20-chesterton-drive/501,"501+-+20+Chesterton+Drive,Ottawa",45.352086,-75.729213,K2E 6Z7,70,Residential,Apartment,1975,1,1,1,0,0,0,"180,000"
https://www.zolo.ca/ottawa-real-estate/9-nelford-court,"9+Nelford+Court,Kanata+Lakes+Ottawa",45.3222401,-75.908261,K2K 2L8,14,Residential,Semi Detached,1989,3,3,2,1,42.03,13.75,"719,900"
https://www.zolo.ca/ottawa-real-estate/2610-draper-avenue,"2610+Draper+Avenue,Ottawa",45.3418157,-75.790027,K2H 8V8,47,Residential,Row Unit,,3,2,1,0,0,0,"295,000"
https://www.zolo.ca/ottawa-real-estate/55-woodburn-drive,"55+Woodburn+Drive,Blackburn+Hamlet+Ottawa",45.4328433,-75.5738095,K1B 3A6,31,Residential,Detached,1972,3,2,3,1,30.48,17.07,"550,000"
https://www.zolo.ca/ottawa-real-estate/15-eastpark-drive,"15+Eastpark+Drive,Blackburn+Hamlet+Ottawa",45.435761,-75.5588706,K1B 4B6,40,Residential,Detached,1970,4,3,3,1,0,18.29,"649,000"
https://www.zolo.ca/ottawa-real-estate/14-amherst-drive,"14+Amherst+Drive,Barrhaven+Ottawa",45.2724681,-75.7537636,K2J 1V9,65,Residential,Semi Detached,1979,3,2,2,1,30.48,10.36,"499,900"
https://www.zolo.ca/ottawa-real-estate/485-richmond-road/1107,"1107+-+485+Richmond+Road,Westboro+Ottawa",45.3724494,-75.7798211,K2A 3W9,53,Residential,Apartment,2016,1,1,0,0,0,0,"349,900"
https://www.zolo.ca/ottawa-real-estate/144-salisbury-street,"144+Salisbury+Street,Carp+Ottawa",45.3444975,-76.0285691,K0A 1L0,19,Residential,Semi Detached,2017,3,3,2,1,27.36,10.06,"499,900"
https://www.zolo.ca/ottawa-real-estate/275-charlotte-street/2,"2+-+275+Charlotte+Street,Sandy+Hill+Ottawa",45.4301387,-75.673744,K1N 9L1,75,Residential,Apartment,1986,2,2,1,1,0,0,"569,000"
https://www.zolo.ca/ottawa-real-estate/555-brittany-drive/705,"705+-+555+Brittany+Drive,Viscount+Alexander+Park+Ottawa",45.4437344,-75.6425562,,73,Single Family,,1975,2,2,,,,,"269,900"
https://www.zolo.ca/ottawa-real-estate/2207-mondavi-street,"2207+Mondavi+Street,Avalon+Ottawa",45.4768025,-75.4572601,K4A 4R9,30,Residential,Row Unit,2003,2,2,3,1,34.98,6,"399,900"
https://www.zolo.ca/ottawa-real-estate/97-mccurdy-drive,"97+Mccurdy+Drive,Ottawa",45.3013875,-75.9031018,K2L 2N6,43,Residential,Detached,1981,4,3,4,2,27.43,21.34,"775,000"
https://www.zolo.ca/ottawa-real-estate/238-besserer-street/1203,"1203+-+238+Besserer+Street,Sandy+Hill+Ottawa",45.4277362,-75.6856101,K1N 6B1,95,Residential,Apartment,2013,1,1,1,1,0,0,"409,900"
https://www.zolo.ca/ottawa-real-estate/381-montfort-street,"381+Montfort+Street,Vanier+Ottawa",45.4399529,-75.6549256,K1L 5M9,70,Residential,Detached,1930,3,1,3,1,30.48,16.15,"599,900"
https://www.zolo.ca/ottawa-real-estate/1328-rideout-crescent,"1328+Rideout+Crescent,Parkway+Park+Ottawa",45.350923,-75.7690738,K2C 2X8,42,Residential,Detached,1959,2,1,3,0,16.93,28.66,"549,900"
https://www.zolo.ca/ottawa-real-estate/2041-arrowsmith-drive/103c,"103C+-+2041+Arrowsmith+Drive,Beacon+Hill+South+Ottawa",45.4385597,-75.5970144,K1J 7V7,34,Residential,Apartment,1975,1,1,1,0,0,0,"139,900"
https://www.zolo.ca/ottawa-real-estate/764-white-alder-avenue,"764+White+Alder+Avenue,Findlay+Creek+Ottawa",45.3223427,-75.6024676,K1T 0E9,27,Residential,Row Unit,2010,3,3,2,1,30,6.1,"469,000"
https://www.zolo.ca/ottawa-real-estate/1419-du-gouverneur-drive,"1419+Du+Gouverneur+Drive,Cumberland+Ridge+Ottawa",45.5031093,-75.4238455,K4C 1E2,1,Lots/Acreage,,,,,,,117.2,45.58,"365,000"
https://www.zolo.ca/ottawa-real-estate/12-sunnyside-drive,"12+Sunnyside+Drive,Stittsville+South+Ottawa",45.2520176,-75.9088753,K2S 1J5,18,Residential,Detached,,3,2,6,2,32.61,42.06,"799,000"
https://www.zolo.ca/ottawa-real-estate/255-bay-street/1310,"1310+-+255+Bay+Street,Centre+Town+Ottawa",45.4153695,-75.7037667,K1R 0C5,92,Residential,Apartment,2016,1,1,0,0,0,0,"424,900"
https://www.zolo.ca/ottawa-real-estate/505-st-laurent-boulevard/1904,"1904+-+505+St+Laurent+Boulevard,Viscount+Alexander+Park+Ottawa",45.4448909,-75.6481926,K1K 3X4,61,Residential,Apartment,1972,2,1,1,1,0,0,"249,900"
https://www.zolo.ca/ottawa-real-estate/461-brettonwood-ridge,"461+Brettonwood+Ridge,Heritage+Hills+Kanata+Lakes+Ottawa",45.3049282,-75.9373083,K2T 0H8,8,Residential,Row Unit,2015,3,3,2,1,29.87,6.1,"509,900"
https://www.zolo.ca/ottawa-real-estate/958-pinecrest-road,"958+Pinecrest+Road,Fairfield+Heights+Ottawa",45.3540115,-75.7927111,K2B 6B5,49,Lots/Acreage,,,,,,,40.44,15.24,"695,000"
https://www.zolo.ca/ottawa-real-estate/101-laval-street,"101+Laval+Street,Beechwood+Village+Ottawa",45.439825,-75.6732858,K1L 7Z5,83,Residential,Detached,1920,2,2,3,0,30.18,10.06,"599,000"
https://www.zolo.ca/ottawa-real-estate/530-de-mazenod-avenue/511,"511+-+530+De+Mazenod+Avenue,Greystone+Village+Ottawa",45.4097091,-75.6777846,K1S 5W8,52,Residential,Apartment,2020,2,2,1,1,0,0,"849,000"
https://www.zolo.ca/ottawa-real-estate/193-hannah-street,"193+Hannah+Street,Vanier+Ottawa",45.4384255,-75.6646295,K1L 7M4,76,Residential,Detached,,3,3,3,1,20.12,15.24,"399,900"
https://www.zolo.ca/ottawa-real-estate/410-johnny-porter-court,"410+Johnny+Porter+Court,King's+Creek+Estates+-+Phase+2+Ottawa",45.4215296,-75.6971931,K0A 1B0,1,Residential,Detached,2020,4,3,6,3,122.04,45.5,"838,900"
https://www.zolo.ca/ottawa-real-estate/6315-tealwood-place,"6315+Tealwood+Place,Chapel+Hill+Ottawa",45.452936,-75.5317943,K1C 7J9,36,Residential,Stacked,1994,2,2,2,0,0,0,"299,900"
https://www.zolo.ca/ottawa-real-estate/825-cahill-drive/162,"162+-+825+Cahill+Drive,Hunt+Club+Ottawa",45.3465944,-75.6667278,K1V 9N8,46,Residential,Row Unit,1978,3,2,1,0,0,0,"239,900"
https://www.zolo.ca/ottawa-real-estate/3580-rivergate-way/1604,"1604+-+3580+Rivergate+Way,Quinterra+Ottawa",45.345651,-75.6937513,K1V 1V5,20,Residential,Apartment,2007,2,2,2,2,0,0,"724,900"
https://www.zolo.ca/ottawa-real-estate/103-defence-street,"103+Defence+Street,Emerald+Meadows+Trailwest+Ottawa",45.2675977,-75.881249,K2V 0N2,7,Residential,Detached,2019,3,3,4,2,31.97,12.8,"774,900"
https://www.zolo.ca/ottawa-real-estate/934b-pinecrest-road,"934+Pinecrest+Road,Ottawa+Ottawa",45.3549652,-75.7931772,K2B 6B3,49,Residential,Semi Detached,2010,3,4,3,1,32.92,7.52,"719,900"
https://www.zolo.ca/ottawa-real-estate/134-lamplighters-drive,"134+Lamplighters+Drive,Barrhaven+Ottawa",45.2671787,-75.7738264,K2J 0C1,23,Residential,Detached,2008,4,4,6,2,32,11.28,"749,900"
https://www.zolo.ca/ottawa-real-estate/270-bruyere-street,"270+Bruyere+Street,Lower+Town+Ottawa",45.4346368,-75.6894489,K1N 5E6,75,Residential,Detached,1965,8,3,4,4,30.18,12.12,"1,125,000"
https://www.zolo.ca/ottawa-real-estate/1802-axminster-court,"1802+Axminster+Court,Convent+Glen+South+Ottawa",45.4706667,-75.5307562,K1C 1Z4,54,Residential,Row Unit,1977,3,2,2,1,0,0,"299,900"
https://www.zolo.ca/ottawa-real-estate/1294-lampman-crescent,"1294+Lampman+Crescent,Hogs+Back+Ottawa",45.3715827,-75.7040489,K2C 1P8,48,Residential,Detached,1972,4,3,5,1,30.48,15.54,"475,000"
https://www.zolo.ca/ottawa-real-estate/5-whelan-drive,"5+Whelan+Drive,Old+Barrhaven+Ottawa",45.2746737,-75.7598714,K2J 2A3,32,Residential,Semi Detached,1979,4,3,4,1,30.48,9.25,"449,000"
https://www.zolo.ca/ottawa-real-estate/7613-stone-school-road,"7613+Stone+School+Road,Greely+Ottawa",45.2394398,-75.5157002,K0P 2P0,1,Residential,Detached,,3,2,4,1,76.8,26.75,"349,900"
https://www.zolo.ca/ottawa-real-estate/76-valewood-crescent,"76+Valewood+Crescent,Blackburn+Hamlet+Ottawa",45.4399446,-75.5712623,K1B 4E8,20,Residential,Row Unit,1971,5,3,3,1,0,8.31,"500,000"
https://www.zolo.ca/ottawa-real-estate/1195-richmond-road/2007,"2007+-+1195+Richmond+Road,Woodroofe+Ottawa",45.3706157,-75.782698,K2B 8E4,56,Residential,Apartment,1976,2,2,1,1,0,0,"349,900"
https://www.zolo.ca/ottawa-real-estate/187-carleton-avenue,"187+Carleton+Avenue,Champlain+Park+Ottawa",45.4032818,-75.7438393,K1Y 0J5,61,Residential,Detached,,2,2,3,0,30.48,15.24,"760,000"
https://www.zolo.ca/ottawa-real-estate/100-inlet-private/706,"706+-+100+Inlet+Private,Chatelaine+Village+Ottawa",45.4996161,-75.4794757,K4A 0S8,3,Residential,Apartment,2009,1,2,1,1,0,0,"450,000"
https://www.zolo.ca/ottawa-real-estate/215-somerset-street-west/203,"203+-+215+Somerset+Street,Centertown+Ottawa",45.4178191,-75.6910851,K2P 0J1,96,Residential,Apartment,1986,1,1,1,1,0,0,"395,900"
https://www.zolo.ca/ottawa-real-estate/958-pinecrest-road,"958+Pinecrest+Road,Fairfield+Heights+Ottawa",45.3540115,-75.7927111,K2B 6B5,49,Lots/Acreage,,,,,,,40.44,15.24,"695,000"
https://www.zolo.ca/ottawa-real-estate/727-lakeridge-drive,"727+Lakeridge+Drive,Avalon+Ottawa",45.4465274,-75.4748637,K4A 0N5,28,Residential,Stacked,2010,2,3,1,0,0,0,"345,000"
https://www.zolo.ca/ottawa-real-estate/2520-kaladar-avenue,"2520+Kaladar+Avenue,Heron+Park+Ottawa",45.374125,-75.6711226,K1V 8C5,71,Residential,Semi Detached,1972,4,2,3,1,30.48,10.1,"399,900"
https://www.zolo.ca/ottawa-real-estate/6687-russel-road,"6687+Russel+Road,Carslbad+Springs+Ottawa",45.3698533,-75.4421163,K1H 7Z2,5,Residential,Detached,1946,3,0,10,0,598.72,265.61,"1,100,000"
https://www.zolo.ca/ottawa-real-estate/54-scrivens-street,"54+Scrivens+Street,Britannia+Woods+Ottawa",45.3590716,-75.8047578,K2B 6H1,62,Residential,Row Unit,1968,3,2,1,0,15.6,6.71,"425,000"
https://www.zolo.ca/ottawa-real-estate/300-lisgar-street/306,"306+-+300+Lisgar+Street,Centretown+Ottawa",45.4168321,-75.6966237,K2P 0E2,97,Residential,Apartment,2013,1,1,0,0,0,0,"339,000"
https://www.zolo.ca/ottawa-real-estate/429-somerset-street-west/104,"104+-+429+Somerset+Street,Centretown+Ottawa",45.418536,-75.6884057,K2P 2P5,97,Residential,Apartment,2003,2,2,1,1,0,0,"425,000"
https://www.zolo.ca/ottawa-real-estate/712-reardon-private,"712+Reardon+Private,Robert+Ralph+Hof+Ottawa",45.3745811,-75.648769,K1V 2K8,52,Residential,Stacked,2009,2,2,1,0,0,0,"320,000"
https://www.zolo.ca/ottawa-real-estate/255-rivertree-street,"255+Rivertree+Street,Monahan+Landing+Ottawa",45.2753084,-75.848211,K2M 0J6,9,Residential,Detached,2016,3,3,4,2,25,9.14,"589,900"
https://www.zolo.ca/ottawa-real-estate/15-banner-road/l,"L+-+15+Banner+Road,Sheahan+Estates+Ottawa",45.3323337,-75.7852698,K2H 8T3,31,Residential,Row Unit,1978,3,2,1,0,0,0,"295,000"
https://www.zolo.ca/ottawa-real-estate/1195-richmond-road/1008,"1008+-+1195+Richmond+Road,Woodroffe+Ottawa",45.3776866,-75.7746221,K2B 8E4,65,Residential,Apartment,1976,2,2,1,1,0,0,"299,900"
https://www.zolo.ca/ottawa-real-estate/7855-jeanne-darc-boulevard-north,"7855+Jeanne+D'arc+Boulevard,Orleans+Wood+Ottawa",45.4825111,-75.5286668,K1C 2J1,48,Residential,Row Unit,1979,3,3,3,1,30.48,10.25,"389,900"
https://www.zolo.ca/ottawa-real-estate/383-daly-avenue,"383+Daly+Avenue,Sandy+Hill+Ottawa",45.4308373,-75.6770287,K1N 6G8,83,Residential,Row Unit,1874,4,4,2,0,30.18,7.32,"1,019,000"
https://www.zolo.ca/ottawa-real-estate/340-tribeca-private/11,"11+-+340+Tribeca+Private,Longfields+Ottawa",45.2896013,-75.7275715,K2J 6B4,47,Residential,Apartment,2017,3,2,2,0,0,0,"399,900"
https://www.zolo.ca/ottawa-real-estate/512-bloor-avenue,"512+Bloor+Avenue,Riverview+Park+Ottawa",45.4095942,-75.6475158,K1G 0V3,40,Residential,Detached,1958,3,4,4,1,32.23,15.54,"588,000"
https://www.zolo.ca/ottawa-real-estate/15-dylan-way,"15+Dylan+Way,Chapman+Mills+Ottawa",45.287315,-75.7134532,K2G 6E9,32,Residential,Detached,1999,4,4,4,2,34,13.7,"699,900"
https://www.zolo.ca/ottawa-real-estate/1225-foxbar-avenue,"1225+Foxbar+Avenue,Ellwood+Ottawa",45.3680359,-75.6606961,K1V 6V4,60,Residential,Detached,1950,3,2,3,0,27.43,13.72,"499,900"
https://www.zolo.ca/ottawa-real-estate/2318-river-road,"2318+River+Road,Manotick+Ottawa",45.184513,-75.6284182,K4M 1B4,1,Residential,Detached,,3,1,6,0,66.35,32.92,"399,900"
https://www.zolo.ca/ottawa-real-estate/1349-du-gouverneur-drive,"1349+Du+Gouverneur+Drive,Du+Gouvereur+Estates+Ottawa",45.5059048,-75.4264354,K4C 1E2,1,Residential,Detached,1990,5,4,10,3,134.68,73.44,"1,000,000"
https://www.zolo.ca/ottawa-real-estate/20-carmichael-court,"20+Carmichael+Court,Beaverbrook+Ottawa",45.3312999,-75.9130446,K2K 1K2,37,Residential,Row Unit,1972,4,2,2,0,0,0,"325,000"
https://www.zolo.ca/ottawa-real-estate/312-astelia-crescent,"312+Astelia+Crescent,Stittsville/fairwinds+Ottawa",45.2842087,-75.9261393,K2S 0W7,15,Residential,Row Unit,2015,3,3,3,1,25.51,8.7,"475,000"
https://www.zolo.ca/ottawa-real-estate/808-terravita-private,"808+Terravita+Private,Windsor+Park+Village+Ottawa",45.3431046,-75.6640295,K1V 2R9,24,Residential,Row Unit,2016,2,3,2,1,21.27,5.23,"499,900"
https://www.zolo.ca/ottawa-real-estate/255-bay-street/318,"318+-+255+Bay+Street,Centre+Town+Ottawa",45.4132533,-75.7026618,K1R 0C5,92,Residential,Apartment,2016,1,1,0,0,0,0,"419,900"
